generazione,dna,tempo,accuracy,fitness,normalized_fitness
16,"[1, 81, 1, 190]",36.21120095252991,0.6872037649154663,0.6872037649154663,1.0
16,"[4, 81, 1, 177]",125.84694075584412,0.6398104429244995,0.6398104429244995,0.7058825487703246
16,"[1, 81, 1, 177]",36.26440620422363,0.6303317546844482,0.6303317546844482,0.6470589105645888
16,"[1, 81, 3, 190]",37.89200448989868,0.5260663628578186,0.5260663628578186,0.0
16,"[1, 73, 1, 177]",32.930964946746826,0.6587677597999573,0.6587677597999573,0.8235294552822944
16,"[1, 73, 1, 97]",32.95670127868652,0.6018957495689392,0.6018957495689392,0.47058836584688307
16,"[1, 81, 1, 177]",34.08126783370972,0.5592417120933533,0.5592417120933533,0.2058823638205736
16,"[1, 81, 1, 190]",36.218788146972656,0.6350710988044739,0.6350710988044739,0.6764707296674567
16,"[1, 81, 1, 190]",34.103837966918945,0.5545023679733276,0.5545023679733276,0.17647054471770565
16,"[1, 73, 1, 190]",32.960787534713745,0.6255924105644226,0.6255924105644226,0.6176470914617208
16,"[1, 73, 1, 177]",33.0446138381958,0.6350710988044739,0.6350710988044739,0.6764707296674567
16,"[1, 81, 1, 177]",33.52480340003967,0.6255924105644226,0.6255924105644226,0.6176470914617208
16,"[1, 81, 1, 66]",36.29153084754944,0.6066350936889648,0.6066350936889648,0.500000184949751
16,"[1, 99, 1, 190]",41.73922657966614,0.6303317546844482,0.6303317546844482,0.6470589105645888
16,"[1, 81, 1, 177]",36.255457401275635,0.6872037649154663,0.6872037649154663,1.0
16,"[1, 81, 1, 177]",29.20277690887451,0.6066350936889648,0.6066350936889648,0.500000184949751
17,"[1, 73, 1, 190]",43.02991604804993,0.620853066444397,0.620853066444397,0.47999971828463517
17,"[2, 73, 1, 177]",59.83926820755005,0.5971564054489136,0.5971564054489136,0.2799999195098958
17,"[1, 73, 1, 190]",33.2053165435791,0.6587677597999573,0.6587677597999573,0.799999698162109
17,"[1, 81, 1, 177]",37.447654008865356,0.6161137223243713,0.6161137223243713,0.439999657917057
17,"[1, 73, 1, 190]",34.423139572143555,0.6729857921600342,0.6729857921600342,0.9199998792648436
17,"[1, 81, 1, 190]",37.3036413192749,0.6445497870445251,0.6445497870445251,0.680000020122526
17,"[1, 73, 1, 190]",34.20671272277832,0.6350710988044739,0.6350710988044739,0.5999998993873696
17,"[1, 81, 1, 190]",37.413543462753296,0.6777251362800598,0.6777251362800598,0.9599999396324218
17,"[1, 81, 1, 66]",37.05479574203491,0.5639810562133789,0.5639810562133789,0.0
17,"[1, 73, 1, 190]",30.069498300552368,0.6066350936889648,0.6066350936889648,0.3600000402450521
17,"[1, 73, 1, 177]",33.85974645614624,0.6587677597999573,0.6587677597999573,0.799999698162109
17,"[1, 81, 1, 177]",36.96128511428833,0.6303317546844482,0.6303317546844482,0.5599998390197916
17,"[1, 73, 1, 177]",33.8371422290802,0.6445497870445251,0.6445497870445251,0.680000020122526
17,"[1, 73, 1, 190]",33.890886068344116,0.6161137223243713,0.6161137223243713,0.439999657917057
17,"[1, 99, 1, 177]",42.551936626434326,0.6824644804000854,0.6824644804000854,1.0
17,"[1, 73, 1, 177]",33.147600173950195,0.6587677597999573,0.6587677597999573,0.799999698162109
18,"[1, 73, 1, 177]",34.23768877983093,0.578199028968811,0.578199028968811,0.0
18,"[1, 73, 1, 177]",30.358344316482544,0.578199028968811,0.578199028968811,0.0
18,"[1, 73, 1, 177]",33.38846182823181,0.6777251362800598,0.6777251362800598,1.0
18,"[1, 73, 1, 190]",33.410778760910034,0.6777251362800598,0.6777251362800598,1.0
18,"[4, 81, 1, 190]",116.45605969429016,0.5876777172088623,0.5876777172088623,0.09523820931133671
